5081798003: {'y': 22.8499929, 'x': 91.3518034, 'street_count': 3}
5081798004: {'y': 22.850255, 'x': 91.3513159, 'street_count': 1}
5081798005: {'y': 22.8501324, 'x': 91.3515438, 'street_count': 3}
5081798009: {'y': 22.8490591, 'x': 91.3518045, 'street_count': 3}
5081798010: {'y': 22.8506789, 'x': 91.3565267, 'street_count': 3}
5081798011: {'y': 22.8514174, 'x': 91.3565222, 'street_count': 3}
5081798012: {'y': 22.851553, 'x': 91.3562233, 'street_count': 3}
5081798013: {'y': 22.8490247, 'x': 91.356631, 'street_count': 3}
5081798015: {'y': 22.8486063, 'x': 91.3564236, 'street_count': 4}
5081798019: {'y': 22.8479465, 'x': 91.3561158, 'street_count': 3}
5081798023: {'y': 22.8470647, 'x': 91.3561358, 'street_count': 1}
5081798024: {'y': 22.8486063, 'x': 91.3562161, 'street_count': 3}
5081798025: {'y': 22.8485508, 'x': 91.3567983, 'street_count': 1}
5081798026: {'y': 22.8479465, 'x': 91.3554198, 'street_count': 1}
5081798027: {'y': 22.8470832, 'x': 91.3548511, 'street_count': 1}
5081798028: {'y': 22.8480519, 'x': 91.3539885, 'street_count': 3}
5081798029: {'y': 22.8480253, 'x': 91.3536454, 'street_count': 3}
5081798030: {'y': 22.8480358, 'x': 91.354239, 'street_count': 3}
5081798033: {'y': 22.8478952, 'x': 91.3553718, 'street_count': 1}
5081798035: {'y': 22.8478064, 'x': 91.3552886, 'street_count': 1}
5081798044: {'y': 22.8482079, 'x': 91.3568012, 'street_count': 1}
5081798045: {'y': 22.8478163, 'x': 91.3565009, 'street_count': 3}
5081798048: {'y': 22.8477589, 'x': 91.3566255, 'street_count': 3}
5081798049: {'y': 22.847738, 'x': 91.3567955, 'street_count': 1}
5081798050: {'y': 22.8475341, 'x': 91.3568059, 'street_count': 1}
5081798053: {'y': 22.8477363, 'x': 91.3565173, 'street_count': 3}
5081798055: {'y': 22.847681, 'x': 91.3560369, 'street_count': 3}
5081798057: {'y': 22.8476157, 'x': 91.3556532, 'street_count': 3}
5081798203: {'y': 22.8482472, 'x': 91.3528832, 'street_count': 3}
5081798204: {'y': 22.8483025, 'x': 91.3523291, 'street_count': 3}
5081798206: {'y': 22.8485779, 'x': 91.3520613, 'street_count': 3}
5081798209: {'y': 22.8488455, 'x': 91.3529973, 'street_count': 3}
5081798211: {'y': 22.8476505, 'x': 91.3536245, 'street_count': 3}
5081798215: {'y': 22.8474453, 'x': 91.3549504, 'street_count': 1}
5081798216: {'y': 22.8476297, 'x': 91.3544213, 'street_count': 3}
5081798217: {'y': 22.8473395, 'x': 91.3543873, 'street_count': 1}
5081798218: {'y': 22.8488186, 'x': 91.3551942, 'street_count': 3}
5081798221: {'y': 22.8482465, 'x': 91.3560009, 'street_count': 3}
5081798222: {'y': 22.8487106, 'x': 91.3560583, 'street_count': 3}
5081798223: {'y': 22.848538, 'x': 91.3560507, 'street_count': 3}
5081798225: {'y': 22.8484236, 'x': 91.355958, 'street_count': 3}
5081798228: {'y': 22.8513176, 'x': 91.3521578, 'street_count': 3}
5081798229: {'y': 22.8516055, 'x': 91.3523081, 'street_count': 3}
5081798231: {'y': 22.8514562, 'x': 91.3526875, 'street_count': 3}
5081798232: {'y': 22.8514744, 'x': 91.3531932, 'street_count': 1}
5081798237: {'y': 22.8520261, 'x': 91.3519217, 'street_count': 4}
5081798239: {'y': 22.8521335, 'x': 91.3525288, 'street_count': 1}
5081798240: {'y': 22.8518932, 'x': 91.3523128, 'street_count': 3}
5081798243: {'y': 22.8521328, 'x': 91.3519406, 'street_count': 1}
5081798245: {'y': 22.8518083, 'x': 91.3521386, 'street_count': 3}
5081798248: {'y': 22.8510132, 'x': 91.3526616, 'street_count': 3}
5081798249: {'y': 22.8515647, 'x': 91.3524515, 'street_count': 3}
5081798251: {'y': 22.8507461, 'x': 91.3521606, 'street_count': 3}
5081798252: {'y': 22.8506079, 'x': 91.351315, 'street_count': 1}
5081798253: {'y': 22.8490145, 'x': 91.3555327, 'street_count': 3}
5081798255: {'y': 22.8492865, 'x': 91.3547759, 'street_count': 4}
5081798256: {'y': 22.8497721, 'x': 91.3548127, 'street_count': 1}
5081798257: {'y': 22.8490947, 'x': 91.3542772, 'street_count': 3}
5081798259: {'y': 22.8490247, 'x': 91.3563681, 'street_count': 3}
5081798263: {'y': 22.8497137, 'x': 91.3562434, 'street_count': 1}
5082207097: {'y': 22.8732473, 'x': 91.3422888, 'street_count': 3}
5082207108: {'y': 22.8714751, 'x': 91.3395416, 'street_count': 1}
5082207109: {'y': 22.8718308, 'x': 91.339872, 'street_count': 3}
5082207118: {'y': 22.8729637, 'x': 91.3408451, 'street_count': 3}
5082207119: {'y': 22.8731289, 'x': 91.3399119, 'street_count': 1}
5082207238: {'y': 22.8750009, 'x': 91.3393211, 'street_count': 3}
5082207257: {'y': 22.8750655, 'x': 91.3387985, 'street_count': 3}
5082207258: {'y': 22.8754644, 'x': 91.3388724, 'street_count': 1}
5082207261: {'y': 22.8757113, 'x': 91.3395103, 'street_count': 1}
5082207274: {'y': 22.8752086, 'x': 91.3348021, 'street_count': 4}
5082207276: {'y': 22.8758314, 'x': 91.334889, 'street_count': 1}
5082207285: {'y': 22.8763695, 'x': 91.3362347, 'street_count': 1}
5082207288: {'y': 22.8751855, 'x': 91.3363267, 'street_count': 3}
5082243496: {'y': 22.876296, 'x': 91.3370587, 'street_count': 1}
5082243505: {'y': 22.8752132, 'x': 91.3372729, 'street_count': 3}
5082344929: {'y': 22.8697134, 'x': 91.3417305, 'street_count': 1}
5082344930: {'y': 22.8695715, 'x': 91.3417459, 'street_count': 3}
5082344941: {'y': 22.8697692, 'x': 91.3434966, 'street_count': 3}
5082344946: {'y': 22.8694687, 'x': 91.3395668, 'street_count': 3}
5082344957: {'y': 22.8715837, 'x': 91.3396397, 'street_count': 3}
5082344975: {'y': 22.8717936, 'x': 91.3421775, 'street_count': 1}
5082344976: {'y': 22.8749, 'x': 91.3401377, 'street_count': 3}
5082345223: {'y': 22.8737877, 'x': 91.3348948, 'street_count': 1}
5083372059: {'y': 22.9138821, 'x': 91.2832081, 'street_count': 1}
5090468509: {'y': 22.8260255, 'x': 91.3455621, 'street_count': 1}
5090468512: {'y': 22.8261679, 'x': 91.3468964, 'street_count': 3}
5090468513: {'y': 22.8257381, 'x': 91.346895, 'street_count': 3}
5090468518: {'y': 22.8258028, 'x': 91.3481015, 'street_count': 1}
5090468525: {'y': 22.8285143, 'x': 91.3482665, 'street_count': 3}
5090468530: {'y': 22.8283109, 'x': 91.3462366, 'street_count': 1}
5090468531: {'y': 22.8289373, 'x': 91.3483989, 'street_count': 3}
5090468546: {'y': 22.8247127, 'x': 91.3536649, 'street_count': 3}
5090468563: {'y': 22.8220565, 'x': 91.3529895, 'street_count': 3}
5090468572: {'y': 22.8223234, 'x': 91.3465317, 'street_count': 3}
5090468577: {'y': 22.8329603, 'x': 91.3577809, 'street_count': 3}
5090468581: {'y': 22.8377308, 'x': 91.3575427, 'street_count': 3}
5090468583: {'y': 22.8331129, 'x': 91.3599876, 'street_count': 1}
5090468618: {'y': 22.8219758, 'x': 91.3636237, 'street_count': 3}
5090468620: {'y': 22.8195209, 'x': 91.3645177, 'street_count': 3}
5090468629: {'y': 22.8185653, 'x': 91.373019, 'street_count': 3}
5090468630: {'y': 22.8177, 'x': 91.3730723, 'street_count': 3}
5090468634: {'y': 22.8190247, 'x': 91.3779894, 'street_count': 3}
5090468635: {'y': 22.8187539, 'x': 91.3780532, 'street_count': 3}
5090468639: {'y': 22.8200529, 'x': 91.3776871, 'street_count': 3}
5090468646: {'y': 22.8288205, 'x': 91.3778927, 'street_count': 3}
5090468652: {'y': 22.8336701, 'x': 91.3770229, 'street_count': 3}
5090468654: {'y': 22.8351103, 'x': 91.3818975, 'street_count': 3}
5090468661: {'y': 22.8352437, 'x': 91.3901801, 'street_count': 3}
5090468662: {'y': 22.8350252, 'x': 91.3910435, 'street_count': 3}
5090468671: {'y': 22.8288866, 'x': 91.3914822, 'street_count': 4}
5090468684: {'y': 22.8181652, 'x': 91.390835, 'street_count': 3}
5090468690: {'y': 22.8113636, 'x': 91.3917623, 'street_count': 3}
5097292469: {'y': 22.8607467, 'x': 91.3534321, 'street_count': 3}
5098326165: {'y': 22.9095875, 'x': 91.308066, 'street_count': 1}
5098326166: {'y': 22.9101918, 'x': 91.308066, 'street_count': 3}
5098326170: {'y': 22.9101509, 'x': 91.3084531, 'street_count': 3}
5098326187: {'y': 22.9100874, 'x': 91.3097015, 'street_count': 3}
5113234897: {'y': 22.9231291, 'x': 91.3001286, 'street_count': 3}
5113235021: {'y': 22.9236461, 'x': 91.2969027, 'street_count': 1}
5113235031: {'y': 22.9300873, 'x': 91.299429, 'street_count': 1}
5113235041: {'y': 22.9305677, 'x': 91.2990853, 'street_count': 3}
5113235045: {'y': 22.9308972, 'x': 91.2989674, 'street_count': 1}
5113235046: {'y': 22.9300921, 'x': 91.2995594, 'street_count': 4}
5113235050: {'y': 22.9296841, 'x': 91.29963, 'street_count': 1}
5113235116: {'y': 22.9299104, 'x': 91.2989144, 'street_count': 1}
5113235387: {'y': 22.9317109, 'x': 91.297107, 'street_count': 3}
5118290085: {'y': 22.8813701, 'x': 91.3572763, 'street_count': 3}
5118290095: {'y': 22.8797909, 'x': 91.3572282, 'street_count': 4}
5118290098: {'y': 22.8770181, 'x': 91.3560073, 'street_count': 3}
5118290422: {'y': 22.8781537, 'x': 91.3526015, 'street_count': 1}
5118290423: {'y': 22.8780113, 'x': 91.3544676, 'street_count': 3}
5118290426: {'y': 22.8776219, 'x': 91.3550231, 'street_count': 3}
5118290479: {'y': 22.8819752, 'x': 91.3581682, 'street_count': 1}
5118290630: {'y': 22.8843508, 'x': 91.3627154, 'street_count': 1}
5118290631: {'y': 22.8833081, 'x': 91.3610925, 'street_count': 3}
5118290656: {'y': 22.8841755, 'x': 91.3597606, 'street_count': 3}
5118290683: {'y': 22.8839515, 'x': 91.359389, 'street_count': 1}
5118290718: {'y': 22.8851899, 'x': 91.3560433, 'street_count': 3}
5120316076: {'y': 22.9029692, 'x': 91.2673079, 'street_count': 3}
5120316081: {'y': 22.9026727, 'x': 91.2676512, 'street_count': 1}
5120316087: {'y': 22.9030532, 'x': 91.2667071, 'street_count': 1}
5120316093: {'y': 22.9046493, 'x': 91.2673401, 'street_count': 1}
5120316105: {'y': 22.9052818, 'x': 91.2706124, 'street_count': 1}
5120316106: {'y': 22.9032299, 'x': 91.2743307, 'street_count': 3}
5120316325: {'y': 22.904511, 'x': 91.2727098, 'street_count': 1}
5120316458: {'y': 22.9052546, 'x': 91.2757047, 'street_count': 3}
5120316479: {'y': 22.9082114, 'x': 91.2726249, 'street_count': 3}
5120316502: {'y': 22.9103906, 'x': 91.2699266, 'street_count': 3}
5120316510: {'y': 22.9111021, 'x': 91.2686016, 'street_count': 1}
5120316514: {'y': 22.9108946, 'x': 91.2699052, 'street_count': 1}
5120316515: {'y': 22.9080582, 'x': 91.2727298, 'street_count': 3}
5120316521: {'y': 22.9080434, 'x': 91.2717505, 'street_count': 1}
5120316526: {'y': 22.9088143, 'x': 91.2723138, 'street_count': 1}
5120316598: {'y': 22.9030892, 'x': 91.2712005, 'street_count': 3}
5120316603: {'y': 22.903125, 'x': 91.2709226, 'street_count': 3}
5120316613: {'y': 22.9028582, 'x': 91.2703249, 'street_count': 1}
5120316617: {'y': 22.9031789, 'x': 91.2706515, 'street_count': 1}
5124896512: {'y': 22.8545246, 'x': 91.3594705, 'street_count': 3}
5124896725: {'y': 22.8555878, 'x': 91.3593562, 'street_count': 1}
5124941806: {'y': 22.9045204, 'x': 91.312168, 'street_count': 1}
5124942031: {'y': 22.9027103, 'x': 91.3165073, 'street_count': 3}
5124942034: {'y': 22.9029884, 'x': 91.3165306, 'street_count': 3}
5124942045: {'y': 22.9026292, 'x': 91.3167637, 'street_count': 3}
5124942050: {'y': 22.9033431, 'x': 91.3164798, 'street_count': 3}
5124942051: {'y': 22.9033899, 'x': 91.316472, 'street_count': 1}
5124942052: {'y': 22.9027416, 'x': 91.3162335, 'street_count': 3}
5129320997: {'y': 22.9135788, 'x': 91.2886972, 'street_count': 1}
5129501056: {'y': 23.0053721, 'x': 91.3989839, 'street_count': 1}
5129501057: {'y': 23.0049943, 'x': 91.3989973, 'street_count': 3}
5129501061: {'y': 23.0043477, 'x': 91.3991587, 'street_count': 3}
5129501065: {'y': 23.0032155, 'x': 91.3992105, 'street_count': 1}
5129501068: {'y': 23.006786, 'x': 91.3981775, 'street_count': 3}
5129501071: {'y': 23.0060662, 'x': 91.3981011, 'street_count': 3}
5129501077: {'y': 23.0052449, 'x': 91.3989879, 'street_count': 3}
5129501078: {'y': 23.0051721, 'x': 91.3978842, 'street_count': 3}
5129501080: {'y': 23.0050839, 'x': 91.3970641, 'street_count': 3}
5129501082: {'y': 23.0048845, 'x': 91.396075, 'street_count': 3}
5129501084: {'y': 23.0065979, 'x': 91.394398, 'street_count': 3}
5129501090: {'y': 23.0024618, 'x': 91.393794, 'street_count': 3}
5129501097: {'y': 23.0009136, 'x': 91.393448, 'street_count': 3}
5133897626: {'y': 23.0051319, 'x': 91.4006073, 'street_count': 1}
5133897629: {'y': 23.0056735, 'x': 91.4006987, 'street_count': 3}
5133897635: {'y': 23.0062752, 'x': 91.4001784, 'street_count': 3}
5133897640: {'y': 23.0077903, 'x': 91.399829, 'street_count': 3}
5153462868: {'y': 22.8953198, 'x': 91.3572572, 'street_count': 3}
5153462869: {'y': 22.8954017, 'x': 91.3573435, 'street_count': 3}
5153462881: {'y': 22.8976736, 'x': 91.3581327, 'street_count': 1}
5153463046: {'y': 22.8971763, 'x': 91.3590296, 'street_count': 1}
5153463062: {'y': 22.8967618, 'x': 91.3583283, 'street_count': 3}
5153983333: {'y': 22.9007542, 'x': 91.3147215, 'street_count': 3}
5155189233: {'y': 22.9099793, 'x': 91.3165609, 'street_count': 1}
5155611215: {'y': 22.9010706, 'x': 91.3183348, 'street_count': 1}
5162705832: {'y': 22.9083747, 'x': 91.280571, 'street_count': 1}
5162705835: {'y': 22.9081263, 'x': 91.2808677, 'street_count': 3}
5162705859: {'y': 22.9172582, 'x': 91.2769194, 'street_count': 3}
5162705862: {'y': 22.9175562, 'x': 91.2773702, 'street_count': 1}
5163094012: {'y': 22.9131227, 'x': 91.3572903, 'street_count': 3}
5163094128: {'y': 22.9139725, 'x': 91.3581222, 'street_count': 1}
5163094129: {'y': 22.9129611, 'x': 91.3572874, 'street_count': 3}
5163094138: {'y': 22.9134066, 'x': 91.3576902, 'street_count': 1}
5163094139: {'y': 22.9094665, 'x': 91.3542105, 'street_count': 3}
5167672129: {'y': 22.9137606, 'x': 91.2826436, 'street_count': 3}
5167672130: {'y': 22.9137381, 'x': 91.2827607, 'street_count': 3}
5167672159: {'y': 22.9106148, 'x': 91.283476, 'street_count': 3}
5167672166: {'y': 22.9108884, 'x': 91.284437, 'street_count': 4}
5167672172: {'y': 22.9102359, 'x': 91.2837576, 'street_count': 1}
5200161021: {'y': 22.8964692, 'x': 91.3611381, 'street_count': 3}
5200161022: {'y': 22.8964828, 'x': 91.3618397, 'street_count': 1}
5221757022: {'y': 22.8872459, 'x': 91.2629208, 'street_count': 3}
5221785518: {'y': 22.8873151, 'x': 91.2635243, 'street_count': 1}
5221853378: {'y': 22.9122926, 'x': 91.2851134, 'street_count': 1}
5221999751: {'y': 22.8402608, 'x': 91.3448569, 'street_count': 3}
5221999756: {'y': 22.8424422, 'x': 91.346245, 'street_count': 3}
5223260707: {'y': 22.8467172, 'x': 91.3560739, 'street_count': 3}
5224291045: {'y': 22.9138318, 'x': 91.2859771, 'street_count': 1}
5224291046: {'y': 22.913581, 'x': 91.2861273, 'street_count': 1}
5224291047: {'y': 22.9137823, 'x': 91.286134, 'street_count': 3}
5224300047: {'y': 22.9120566, 'x': 91.2880222, 'street_count': 1}
5224926450: {'y': 22.9088041, 'x': 91.2865913, 'street_count': 1}
5224926866: {'y': 22.9133957, 'x': 91.2864116, 'street_count': 1}
5224926868: {'y': 22.9135007, 'x': 91.2871438, 'street_count': 3}
5224926869: {'y': 22.9129806, 'x': 91.2866932, 'street_count': 1}
5224926873: {'y': 22.9126533, 'x': 91.2864062, 'street_count': 1}
5224926874: {'y': 22.9124606, 'x': 91.286492, 'street_count': 3}
5225478202: {'y': 22.8949997, 'x': 91.2978344, 'street_count': 3}
5225478388: {'y': 22.8941869, 'x': 91.2999326, 'street_count': 1}
5225478395: {'y': 22.8940437, 'x': 91.2978913, 'street_count': 3}
5225478409: {'y': 22.8945231, 'x': 91.3053684, 'street_count': 3}
5225478410: {'y': 22.8940634, 'x': 91.3053131, 'street_count': 1}
5225478412: {'y': 22.8961192, 'x': 91.3044441, 'street_count': 1}
5225478418: {'y': 22.8944735, 'x': 91.3007909, 'street_count': 1}
5225478522: {'y': 22.8949142, 'x': 91.299258, 'street_count': 3}
5225478535: {'y': 22.8938496, 'x': 91.2971431, 'street_count': 1}
5225478537: {'y': 22.8934506, 'x': 91.2977613, 'street_count': 1}
5225478539: {'y': 22.8936536, 'x': 91.2974495, 'street_count': 4}
5225478540: {'y': 22.8965392, 'x': 91.2959549, 'street_count': 1}
5225478545: {'y': 22.8957609, 'x': 91.2978705, 'street_count': 3}
5225513557: {'y': 22.8427104, 'x': 91.3486978, 'street_count': 1}
5225513564: {'y': 22.8422086, 'x': 91.3468927, 'street_count': 3}
5225513569: {'y': 22.838434, 'x': 91.3444063, 'street_count': 3}
5225513593: {'y': 22.8394179, 'x': 91.3502938, 'street_count': 1}
5225513597: {'y': 22.8391361, 'x': 91.3494274, 'street_count': 3}
5225513602: {'y': 22.8394086, 'x': 91.3476035, 'street_count': 3}
5225513612: {'y': 22.8399493, 'x': 91.3460156, 'street_count': 3}
5227105453: {'y': 22.9095156, 'x': 91.2848465, 'street_count': 1}
5227105495: {'y': 22.915534, 'x': 91.2811652, 'street_count': 1}
5227140387: {'y': 22.9154283, 'x': 91.2838064, 'street_count': 3}
5227140394: {'y': 22.9151757, 'x': 91.2844039, 'street_count': 3}
5227140398: {'y': 22.9157526, 'x': 91.2840164, 'street_count': 3}
5227140399: {'y': 22.9159321, 'x': 91.2840326, 'street_count': 3}
5227140825: {'y': 22.9118218, 'x': 91.2812944, 'street_count': 3}
5227140828: {'y': 22.9116589, 'x': 91.282853, 'street_count': 3}
5227140831: {'y': 22.9107555, 'x': 91.2836384, 'street_count': 3}
5227140840: {'y': 22.9089603, 'x': 91.2812296, 'street_count': 1}
5227140844: {'y': 22.9081578, 'x': 91.2813715, 'street_count': 3}
5227140853: {'y': 22.9122123, 'x': 91.2791039, 'street_count': 1}
5227140911: {'y': 22.9081049, 'x': 91.2847808, 'street_count': 1}
5227185359: {'y': 22.8383945, 'x': 91.3436606, 'street_count': 1}
5580013103: {'y': 22.9408898, 'x': 91.3499174, 'street_count': 3}
5580015550: {'y': 22.9382871, 'x': 91.3497666, 'street_count': 3}
5580015552: {'y': 22.9380259, 'x': 91.3492197, 'street_count': 1}
5580924178: {'y': 22.9388339, 'x': 91.349686, 'street_count': 3}
5580924192: {'y': 22.9398407, 'x': 91.3520499, 'street_count': 1}
5589015493: {'y': 23.0150496, 'x': 91.3985771, 'street_count': 3}
5589016407: {'y': 23.013155, 'x': 91.4002579, 'street_count': 1}
5607874058: {'y': 23.087391, 'x': 91.5020094, 'street_count': 3}
5607874112: {'y': 23.172003, 'x': 91.4595511, 'street_count': 3}
5607874116: {'y': 23.1759636, 'x': 91.4563683, 'street_count': 3}
5607879458: {'y': 23.0394561, 'x': 91.5137324, 'street_count': 3}
5607879471: {'y': 23.0469642, 'x': 91.5140929, 'street_count': 3}
5607879480: {'y': 23.0593551, 'x': 91.5091444, 'street_count': 3}
5607902225: {'y': 23.1234445, 'x': 91.4881493, 'street_count': 3}
5607924784: {'y': 23.0399342, 'x': 91.5197202, 'street_count': 3}
5607924787: {'y': 23.0396924, 'x': 91.5204476, 'street_count': 3}
5607924809: {'y': 23.0436838, 'x': 91.5137959, 'street_count': 3}
5607924811: {'y': 23.0454793, 'x': 91.5139393, 'street_count': 3}
5607935107: {'y': 23.0937811, 'x': 91.4318718, 'street_count': 3}
5607935108: {'y': 23.0954426, 'x': 91.4314025, 'street_count': 3}
5607935109: {'y': 23.1021439, 'x': 91.4307082, 'street_count': 3}
5607935110: {'y': 23.100076, 'x': 91.4305953, 'street_count': 3}
5607935112: {'y': 23.1210466, 'x': 91.432132, 'street_count': 3}
5607935113: {'y': 23.1323566, 'x': 91.4318455, 'street_count': 3}
5607935116: {'y': 23.1407645, 'x': 91.4313233, 'street_count': 3}
5607935425: {'y': 23.1559014, 'x': 91.4332571, 'street_count': 3}
5607948385: {'y': 23.0593475, 'x': 91.5112167, 'street_count': 1}
5607948388: {'y': 23.0590383, 'x': 91.5093938, 'street_count': 3}
5631264866: {'y': 22.9406238, 'x': 91.3527828, 'street_count': 4}
5631264876: {'y': 22.9431533, 'x': 91.3542003, 'street_count': 1}
5631265760: {'y': 22.9449563, 'x': 91.3405882, 'street_count': 1}
5650009091: {'y': 22.9371935, 'x': 91.3557804, 'street_count': 1}
5650009110: {'y': 22.9295982, 'x': 91.3525021, 'street_count': 1}
5650016621: {'y': 22.9369889, 'x': 91.3592431, 'street_count': 3}
5650016628: {'y': 22.9319986, 'x': 91.3600785, 'street_count': 3}
5650016644: {'y': 22.9358838, 'x': 91.3706112, 'street_count': 1}
5650020462: {'y': 22.9318326, 'x': 91.3550534, 'street_count': 3}
5673297079: {'y': 23.0129986, 'x': 91.3896497, 'street_count': 3}
5673297094: {'y': 23.0138164, 'x': 91.3943141, 'street_count': 1}
5673297099: {'y': 23.0136934, 'x': 91.3947663, 'street_count': 3}
5673297101: {'y': 23.0134222, 'x': 91.3947636, 'street_count': 3}
5673297112: {'y': 23.0131212, 'x': 91.3937683, 'street_count': 3}
5673297436: {'y': 23.0130181, 'x': 91.3914245, 'street_count': 3}
5673297438: {'y': 23.0130474, 'x': 91.3910057, 'street_count': 3}
5673297443: {'y': 23.0129875, 'x': 91.3898913, 'street_count': 3}
5673297445: {'y': 23.0123297, 'x': 91.3899606, 'street_count': 3}
5673297462: {'y': 23.0103032, 'x': 91.3905875, 'street_count': 3}
5781315629: {'y': 23.0647627, 'x': 91.4348394, 'street_count': 3}
5781317781: {'y': 23.0577445, 'x': 91.4534298, 'street_count': 3}
5928900787: {'y': 23.0271034, 'x': 91.3907358, 'street_count': 3}
5928900816: {'y': 23.0348865, 'x': 91.3898463, 'street_count': 3}
5928912545: {'y': 23.0394517, 'x': 91.3874872, 'street_count': 1}
5928984464: {'y': 23.0093817, 'x': 91.3920533, 'street_count': 3}
5928984474: {'y': 23.007924, 'x': 91.3924212, 'street_count': 3}
5928984480: {'y': 23.0071308, 'x': 91.392281, 'street_count': 3}
5929024773: {'y': 23.0070884, 'x': 91.3935254, 'street_count': 3}
5929024783: {'y': 23.0057891, 'x': 91.391666, 'street_count': 3}
5929029786: {'y': 23.0056798, 'x': 91.3905052, 'street_count': 3}
5929029787: {'y': 23.0056596, 'x': 91.3901369, 'street_count': 3}
5929029788: {'y': 23.0056056, 'x': 91.3893829, 'street_count': 3}
5929029797: {'y': 23.0052665, 'x': 91.3870125, 'street_count': 3}
5954274827: {'y': 23.0307691, 'x': 91.3990223, 'street_count': 3}
5954274838: {'y': 23.0388509, 'x': 91.3977884, 'street_count': 3}
5954274846: {'y': 23.045632, 'x': 91.3966098, 'street_count': 1}
5954607134: {'y': 22.9810096, 'x': 91.3309823, 'street_count': 3}
5954607174: {'y': 22.9847845, 'x': 91.3094895, 'street_count': 3}
5954607175: {'y': 22.9848035, 'x': 91.3093718, 'street_count': 3}
5956673885: {'y': 22.9842066, 'x': 91.3169387, 'street_count': 3}
5956673886: {'y': 22.9849906, 'x': 91.3181725, 'street_count': 3}
5956673897: {'y': 22.9968922, 'x': 91.3181529, 'street_count': 3}
5956673912: {'y': 22.999019, 'x': 91.3153773, 'street_count': 3}
5956673913: {'y': 22.9993258, 'x': 91.3153813, 'street_count': 3}
5956673921: {'y': 23.0021371, 'x': 91.3085967, 'street_count': 3}
5956680497: {'y': 22.9963911, 'x': 91.3087671, 'street_count': 3}
5956691727: {'y': 23.0011729, 'x': 91.3157599, 'street_count': 3}
5956695588: {'y': 23.0011792, 'x': 91.3185646, 'street_count': 3}
5956698589: {'y': 22.9987477, 'x': 91.3187576, 'street_count': 3}
5956698594: {'y': 22.9982449, 'x': 91.3157871, 'street_count': 3}
5956703261: {'y': 22.9978923, 'x': 91.3157518, 'street_count': 3}
5956703297: {'y': 22.9932759, 'x': 91.3179717, 'street_count': 3}
5956703309: {'y': 22.9938413, 'x': 91.323782, 'street_count': 1}
5956793718: {'y': 22.9815169, 'x': 91.3359904, 'street_count': 3}
5956793743: {'y': 22.9864179, 'x': 91.3289346, 'street_count': 3}
5956793752: {'y': 22.9841658, 'x': 91.3243272, 'street_count': 3}
5956798187: {'y': 22.9841176, 'x': 91.3237957, 'street_count': 3}
5956798188: {'y': 22.9873132, 'x': 91.3239372, 'street_count': 3}
5956798191: {'y': 22.9882058, 'x': 91.3208694, 'street_count': 4}
6099108987: {'y': 22.9507578, 'x': 91.4610234, 'street_count': 3}
6099108988: {'y': 22.9500807, 'x': 91.46234, 'street_count': 3}
6099108996: {'y': 22.948209, 'x': 91.4664267, 'street_count': 3}
6099109009: {'y': 22.94822, 'x': 91.4760759, 'street_count': 3}
6099109297: {'y': 22.9103952, 'x': 91.5283495, 'street_count': 3}
6099109298: {'y': 22.9101123, 'x': 91.5285037, 'street_count': 3}
6099176118: {'y': 23.0068342, 'x': 91.3847565, 'street_count': 3}
6099176119: {'y': 23.0065368, 'x': 91.3849157, 'street_count': 3}
6099176121: {'y': 23.0057981, 'x': 91.3859901, 'street_count': 3}
6099176126: {'y': 23.0032044, 'x': 91.3898415, 'street_count': 3}
6099176128: {'y': 23.0025939, 'x': 91.3907489, 'street_count': 3}
6099176130: {'y': 23.0010329, 'x': 91.3930228, 'street_count': 3}
6099176131: {'y': 23.0009083, 'x': 91.3932091, 'street_count': 3}
6099176132: {'y': 23.0007725, 'x': 91.3934317, 'street_count': 3}
6099176153: {'y': 22.9911777, 'x': 91.4064619, 'street_count': 3}
6099176164: {'y': 22.9866504, 'x': 91.4110922, 'street_count': 3}
6099176176: {'y': 22.9785652, 'x': 91.4191645, 'street_count': 3}
6099179093: {'y': 22.9700874, 'x': 91.4286719, 'street_count': 3}
6104040033: {'y': 23.0491804, 'x': 91.3648421, 'street_count': 3}
6104040034: {'y': 23.0497652, 'x': 91.364724, 'street_count': 3}
6104058001: {'y': 23.0167834, 'x': 91.3726857, 'street_count': 3}
6104058004: {'y': 23.018695, 'x': 91.3704873, 'street_count': 4}
6104058013: {'y': 23.0248259, 'x': 91.3653772, 'street_count': 3}
6104058032: {'y': 23.0358631, 'x': 91.3657619, 'street_count': 3}
6169329701: {'y': 23.059117, 'x': 91.4990034, 'street_count': 1}
6169329708: {'y': 23.0581369, 'x': 91.5007436, 'street_count': 3}
6169329709: {'y': 23.057121, 'x': 91.4982988, 'street_count': 1}
6244245207: {'y': 23.0580556, 'x': 91.339411, 'street_count': 3}
6244245215: {'y': 23.0578023, 'x': 91.3391103, 'street_count': 1}
6244245393: {'y': 23.059304, 'x': 91.359821, 'street_count': 1}
6244245402: {'y': 23.0582145, 'x': 91.359648, 'street_count': 1}
6244245408: {'y': 23.0584612, 'x': 91.3598223, 'street_count': 1}
6244245413: {'y': 23.0585303, 'x': 91.3614343, 'street_count': 1}
6244245417: {'y': 23.0581885, 'x': 91.3619158, 'street_count': 3}
6244245435: {'y': 23.0599525, 'x': 91.3618975, 'street_count': 3}
